tmdb_id,keyword_id
10283,6270
10283,6304
10283,8764
10283,10714
10283,13130
10283,179422
948,293
948,2483
948,2546
948,2604
948,3335
948,6149
948,10024
948,10183
948,10333
948,10714
948,10776
948,11040
948,11221
948,11488
948,12339
948,13112
948,14698
948,14805
948,14819
948,17987
948,18035
948,34117
948,156075
948,157701
948,174424
948,198914
948,207159
11281,798
11281,2546
11281,3335
11281,179565
10676,1004
10676,1382
10676,1420
10676,1805
10676,2546
10676,3335
10676,11612
10676,13005
10676,34079
10676,159433
10676,207031
11357,798
11357,1435
11357,1546
11357,3335
11357,3874
11357,4728
11357,9663
11357,9826
11357,10714
11357,11040
11357,11221
11357,13140
11357,156075
11357,179565
11357,207399
11361,798
11361,3875
11361,9215
11361,9663
11361,10059
11361,11040
11361,12339
11361,14751
11361,15106
11361,15127
11361,156143
11361,156392
11361,156525
11361,162538
11361,164218
11361,179565
36599,246
36599,293
36599,572
36599,1691
36599,2483
36599,6270
36599,9748
36599,9826
36599,10183
36599,10266
36599,10714
36599,10776
36599,11181
36599,12339
36599,13130
36599,15127
36599,155490
36599,176182
36599,194729
36599,206850
39929,1227
39929,1326
39929,1879
39929,2483
39929,2626
39929,3752
39929,6270
39929,7281
39929,9712
39929,9748
39929,9826
39929,10081
39929,10093
39929,10266
39929,11221
39929,11510
39929,11663
39929,12339
39929,13130
39929,15085
39929,15136
39929,18005
39929,18732
39929,33725
39929,33841
39929,162846
39929,165154
39929,166229
39929,187844
39929,188989
39929,206850
41828,255
41828,2483
41828,6270
41828,9663
41828,10183
41828,10266
41828,12339
41828,12377
41828,14819
41828,206850
41828,208580
41769,345
41769,572
41769,745
41769,2483
41769,3508
41769,3571
41769,9826
41769,10093
41769,12339
41769,13067
41769,172454
41769,206850
10585,1419
10585,1421
10585,3392
10585,4290
10585,6844
10585,9826
10585,11221
10585,12339
10585,14601
10585,15127
10585,33630
10585,156075
10585,187065
10585,201120
11186,6151
11186,6300
11186,180691
11186,187065
11187,2999
11187,6300
11187,10603
11187,10714
11187,171781
11187,180691
11187,187065
11187,206266
609,970
609,2723
609,3093
609,3350
609,3358
609,3737
609,10235
609,10842
609,11627
609,196964
609,230191
11133,1299
11133,3350
11133,4769
11133,6625
10306,520
10306,3684
10306,4769
10306,14999
10306,15001
9552,2626
9552,3649
9552,3684
9552,5569
9552,5950
9552,9712
9552,9754
9552,10093
9552,10112
9552,10138
9552,11627
9552,14659
9552,15001
9552,18402
9552,179564
9552,179567
9552,198435
11586,2626
11586,4793
11586,5810
11586,9712
11586,10093
11586,14999
11586,161261
11586,179566
11587,2122
11587,2619
11587,2626
11587,3440
11587,5340
11587,10093
11587,10323
11587,14676
11587,156091
941,1824
941,12670
941,15167
941,162380
941,167316
941,167377
941,180668
941,207317
941,208397
941,234038
942,10726
942,15167
942,167316
942,167328
942,167331
942,167377
943,155716
943,167308
943,167309
943,167310
943,167311
943,167313
943,167316
943,167319
943,179430
927,65
927,1299
927,1415
927,2081
927,2182
927,2526
927,2551
927,2725
927,4013
927,5151
927,5152
927,5154
927,6126
927,6300
927,7948
927,9963
927,10005
927,10006
928,242
928,1299
928,1418
928,1852
928,1946
928,2526
928,2766
928,3586
928,3737
928,4237
928,4713
928,5154
928,5155
928,5156
928,5157
928,6247
928,10005
928,13001
9340,12371
9340,14778
9340,169925
9340,169929
9340,169930
9340,169931
9340,169936
9340,169945
9340,169950
9340,169951
9340,169953
9340,169955
9342,387
9342,470
9342,1701
9342,2284
9342,9725
9342,9748
38509,90
38509,246
38509,931
38509,10103
38509,13027
38509,160213
12101,2340
12101,4565
12101,5113
12101,40847
19,312
19,1001
19,1436
19,1761
19,2346
19,2964
19,3223
19,3640
19,4034
19,4565
19,5966
19,6662
19,10012
19,10125
19,11222
19,14544
19,14796
19,154802
19,201028
19,206472
19,234109
19,234110
165,390
165,391
165,830
165,951
165,952
165,956
165,1436
165,4379
165,9663
165,10738
165,12026
165,13130
165,33888
165,172251
165,196664
165,226370
165,226371
196,386
196,387
196,951
196,957
196,999
196,1436
196,1544
196,1582
196,2284
196,4379
196,9503
196,9663
196,10125
196,10322
196,10511
196,10950
196,12371
196,13008
196,155573
196,156234
551,314
551,549
551,613
551,658
551,1155
551,1157
551,1669
551,2580
551,2799
551,2845
551,3799
551,6150
551,9935
551,10617
551,155530
551,189411
551,199076
22328,11931
32611,9963
3170,5774
3170,10683
3170,12392
3170,18211
346,233
346,1462
346,4402
346,4631
346,5329
346,5330
346,5331
346,11426
346,14643
346,33558
346,208244
859,725
859,738
859,1332
859,2045
859,2336
859,2687
859,2692
859,2983
859,3182
859,3452
859,3925
859,4315
859,4319
859,4320
859,4812
859,6049
859,34221
841,530
841,616
841,1299
841,1475
841,1815
841,1826
841,2280
841,2766
841,3074
841,3801
841,4234
841,4235
841,4237
841,4238
841,4565
841,4743
841,6074
841,6091
841,194063
841,197602
11051,186
11051,2052
11051,2974
11051,3035
11051,3571
11051,4115
11051,4690
11051,41511
11051,161216
11051,162706
11051,162708
242,131
242,186
242,242
242,441
242,700
242,716
242,717
242,718
242,720
242,5600
242,10909
1411,572
1411,1664
1411,2426
1411,3036
1411,3684
1411,6150
1411,6548
1411,10062
1411,10150
1411,12332
1411,12654
1411,161264
9769,931
9769,1328
9769,1936
9769,1992
9769,2087
9769,2483
9769,3182
9769,6149
9769,7312
9769,9673
9769,9826
9769,10508
9769,13130
9769,14794
9769,33513
9769,40895
9769,160089
9769,178649
9769,201490
9769,208445
9424,236
9424,572
9424,2041
9424,3030
9424,3713
9424,6149
9424,6255
9424,6270
9424,6318
9424,9678
9424,9826
9424,10508
9424,12105
9424,12400
9424,13130
9424,14837
9424,207069
9835,131
9835,4461
9835,10391
9835,10685
9835,13142
9835,192519
857,1327
857,1430
857,1543
857,1956
857,2770
857,3800
857,3930
857,4299
857,4300
857,4302
857,4303
857,4304
857,6092
857,7956
857,11108
857,11111
857,11371
857,162365
857,207883
10957,1938
10957,4931
9570,1373
9570,1826
9570,4078
9570,4380
16249,395
16249,616
16249,5621
16249,8338
16249,12988
19378,977
19378,9951
19379,10364
11164,271
11164,5440
11164,6075
11164,6483
11164,7813
11164,7814
11164,14751
18887,10310
24736,9826
24736,10349
24736,14601
10122,310
10122,455
10122,1007
10122,1432
10122,1603
10122,3243
10122,4379
10122,4414
10122,9951
10122,9963
10122,15162
24816,246
24816,1155
24816,2342
24816,2343
9994,212
9994,703
9994,2011
9994,9401
9994,155325
12129,179294
12129,208361
14140,155645
14140,159953
14140,169639
14140,179213
14140,208361
10439,616
10439,3335
10439,33795
10439,180193
10439,180194
11158,1412
11158,1436
11158,3256
11158,18035
9354,1436
9354,3126
9354,6380
9354,7035
9354,8515
9354,10226
34774,385
34774,2580
37969,977
37969,10468
37969,15162
9631,417
9631,1562
9631,6125
9631,6139
9631,6149
9631,7188
9631,9826
9631,9937
9631,10410
9631,14677
9631,209140
9820,10132
9820,18008
9820,168211
9820,187056
14013,1485
14013,3338
14013,6075
14013,6732
14013,8508
14013,9713
14013,10456
14013,10594
14013,12094
14013,41391
14013,200739
14013,213118
1779,592
1779,14737
1779,156052
1779,156338
10849,242
10849,1388
10849,5571
10849,13072
10849,162262
10849,184989
678,703
678,1415
678,1420
678,1635
678,1660
678,9016
678,9104
678,9758
678,11435
678,13142
678,33456
678,155436
678,177362
678,180172
678,195402
907,128
907,428
907,1252
907,1465
907,2504
907,3460
907,3691
907,4500
907,5600
907,6917
5961,1155
5961,1192
5961,1452
5961,1872
5961,2637
5961,3737
5961,3739
5961,5561
2887,237
2887,740
2887,8629
2887,9766
2887,13005
2887,17995
2887,173504
2887,188957
11974,2340
11974,3700
11974,6259
11974,6876
11974,10123
11974,10226
11974,10532
11974,10714
11974,12339
11974,12394
11974,13112
11974,15346
11974,18058
11974,18127
11974,157758
11974,160840
11974,162993
11974,176182
11974,180523
11974,183953
11974,193227
20348,1820
20348,3800
20348,10183
20348,10287
20348,11695
20348,33979
20348,161188
20348,167043
20348,167863
20348,168697
20348,168700
20348,168701
26648,1631
26648,1664
26648,4581
26648,5136
26648,6373
26648,11510
26648,33720
26648,174594
26648,187056
26648,233055
11911,2652
11911,3658
11911,5810
11911,15001
11911,184989
793,1415
793,4075
793,9937
793,10183
793,33699
793,156207
35144,5571
35144,18087
35144,163726
35144,198910
35144,198912
35144,198914
9325,958
9325,2398
9325,2526
9325,4344
9325,5650
9325,10787
9325,11477
9325,11500
9325,13014
9325,191117
9325,230873
9325,236685
10340,977
10340,1440
10340,1808
10340,2038
10340,5091
10340,10336
10340,15162
10144,658
10144,2407
10144,3071
10144,4152
10144,5600
10144,5938
10144,7376
10144,10336
10144,11017
10144,188993
10144,190406
10414,1483
10414,6075
10414,6483
10414,41132
10414,41401
10414,156115
10414,191222
10437,65
10437,2964
10437,4344
10437,6162
10437,33966
10437,161174
10437,180975
10437,207317
15300,174240
15300,174243
15300,174244
15300,174245
15300,174252
15300,174254
15300,174258
12230,8841
12230,10336
12230,15162
12230,158369
13380,65
13380,10707
13380,207317
10693,334
10693,1155
10693,1412
10693,2343
10693,2710
10693,3650
10693,3930
10693,4418
10693,5938
10693,10336
10693,12988
10693,47972
11335,1009
11335,1936
11335,4769
11335,10244
11335,41599
11335,155586
11335,223172
11135,1384
11135,1930
11135,2161
11135,3184
11135,4725
11135,5350
11135,5657
11135,5739
11135,8723
11135,9109
11135,193760
11319,1930
11319,2161
11319,4725
11319,5344
11319,10084
11319,10336
11319,10591
11319,11107
11319,14617
11319,33885
11319,156168
11319,158027
15969,539
15969,4344
15969,9663
15969,9748
15969,15252
15969,18165
15969,179430
15969,198756
13155,209649
10249,9715
10249,12670
10249,175091
10249,175103
10249,175107
10249,208289
15943,10909
15943,15162
15943,33518
10882,2116
10882,2343
10882,3071
10882,3098
10882,3205
10882,4152
10882,4344
10882,5091
10882,7376
10882,7430
10882,10336
10882,10466
10882,12554
10882,34137
10882,179411
10882,223448
24808,291
24808,616
24808,818
24808,952
24808,1566
24808,2158
24808,2857
24808,3199
24808,3473
24808,3986
24808,4252
24808,5202
24808,11181
24808,14527
24808,14792
24808,33505
24808,163075
24808,166109
24808,178883
24808,230951
19762,10183
13850,170633
2619,1338
2619,5938
53565,4344
97,282
97,2157
97,4563
97,4565
97,6104
97,10568
10419,236
10419,1956
10419,4344
10419,10144
10419,174594
10419,174599
11675,387
11675,2547
11675,3335
11675,4009
11675,5301
11675,5923
11675,6271
11675,6275
11675,6464
11675,11040
11675,11696
11675,12974
11675,14819
11675,34079
11675,156075
11675,179565
11675,232798
2107,2136
2107,2221
2107,3337
2107,3912
2107,6340
2107,12670
2107,156052
6471,160730
6471,160736
6471,160738
6471,160741
6471,160742
6471,160743
9442,5609
9442,9755
9442,11427
9442,12999
9442,34117
9442,155790
9442,207268
9442,207883
11591,2588
11591,3455
11591,4491
11591,13027
11591,188083
13697,596
13697,3521
13697,3929
13697,5522
13697,5638
13697,6054
13697,15118
13697,15119
13697,15120
19158,158072
227,542
227,6272
227,10683
227,10726
227,14857
227,223438
87,483
87,1454
87,2860
87,4062
87,6956
87,13006
87,14819
87,15149
87,34117
87,41586
87,162767
87,167106
87,174465
87,174468
87,174469
87,174472
87,174476
87,174480
87,176731
87,184134
123,603
123,604
123,611
123,10364
9314,716
9314,1755
9314,2137
9314,4565
9314,8202
9314,12400
9314,162331
11336,732
11336,798
11336,818
11336,2858
11336,9937
11336,10024
11336,10170
11336,10183
11336,10629
11336,13005
11336,13063
11336,14676
11336,14742
11336,15002
11336,33505
11336,41410
11336,187844
9980,312
9980,1420
9980,2781
9980,3680
9980,4063
9980,4376
9980,4803
9980,5046
9980,9276
9980,10547
9980,159600
9980,169658
10657,798
10657,818
10657,1415
10657,1942
10657,2887
10657,4424
10657,4914
10657,9864
10657,14999
10657,33513
10657,156174
10489,818
10489,3300
10489,8874
10489,9862
10489,10471
10489,13092
10489,18064
10489,158303
10489,158307
10489,158317
10489,199236
10823,1415
10823,2858
10823,7063
10823,10864
10823,11083
10823,11266
10823,18072
10823,156802
10823,162766
10823,190624
10823,238141
11497,2411
11497,4116
11497,33671
11497,34004
2907,2643
2907,3133
2907,4553
2907,6464
2907,10483
2907,12564
2907,162810
2907,166631
2907,207697
9454,254
9454,394
9454,516
9454,2831
9454,2967
9454,3071
9454,3205
9454,9920
9454,13014
9454,173003
9454,196905
9454,208244
9454,232987
9454,233134
9454,234073
9454,236376
9454,236377
8688,585
8688,2339
8688,2792
8688,3045
8688,4487
8688,9937
8688,15090
8688,15155
16155,642
16155,10291
16155,13142
16155,159339
16155,209053
23954,293
23954,585
23954,2150
23954,2483
23954,8642
23954,9826
23954,10530
23954,11578
23954,13142
23954,14669
23954,14819
23954,14852
23954,14873
23954,14964
23954,160322
23954,193266
23954,199029
23954,206836
23954,236908
12761,697
12761,6038
12761,14743
12761,41402
396,567
396,596
396,1992
396,2486
396,2587
396,5153
396,5333
396,10181
396,165580
14367,2636
14367,11511
14367,162914
14367,170184
14367,170189
14367,170191
14367,170192
14367,170195
14367,170199
14367,170200
14367,170202
14367,170206
14367,170209
14367,170212
14367,170215
14367,170217
14367,170219
14367,179101
11814,5801
11814,6951
11814,13130
11814,160131
11814,160132
16081,392
16081,4455
16081,4459
16081,156507
16081,194258
18331,1992
18331,6013
18331,9673
18331,10508
18331,12105
18331,14752
18331,159868
15171,3986
15171,4344
15171,11477
15171,169903
15171,169908
15171,169909
15171,169911
15171,206052
11837,10292
11837,10336
11837,14819
11837,15199
11837,158324
11837,158328
11837,161919
11704,1328
11704,2161
11704,3905
11704,4129
11704,4639
11704,40895
11639,2434
11639,3098
11639,5457
11639,10364
11639,170362
11639,188847
4978,242
4978,977
4978,1900
4978,2139
4978,2161
4978,2355
4978,2606
4978,3560
4978,7328
4978,7329
10380,798
10380,957
10380,2161
10380,18035
11976,230843
15144,1421
15144,5801
15144,9986
15144,10280
15144,13130
15144,160140
11522,633
11522,725
11522,6069
11522,9673
11522,9986
11522,10216
11522,10791
11522,11798
11522,14534
11522,18035
11522,190116
11522,202540
11557,6054
11557,171612
11557,171626
13853,4428
13853,10148
13853,159955
13853,178645
13853,183414
13853,191348
13853,192918
11415,2957
11415,3358
11415,10818
37530,6095
8393,409
8393,3800
8393,8028
8393,9649
8393,10148
8393,11800
8393,18034
8393,155296
8393,155297
8393,155298
8393,155300
11937,2163
11937,3513
11937,3622
11937,9253
11937,10148
11937,10941
11937,14760
11937,155296
11937,155297
11937,155298
11937,155300
21661,579
21661,6075
21661,15162
9320,212
9320,3823
9320,4391
33644,577
33644,965
33644,3266
33644,6876
33644,11322
14662,572
14662,10183
14662,18253
14662,163047
14662,187056
14662,208974
14662,208975
10692,520
10692,549
10692,570
10692,625
10692,2483
10692,5923
10692,6259
10692,9826
10692,10561
10692,10714
10692,10984
10692,11221
10692,14687
10692,17987
10692,33841
10692,34117
10692,168659
805,8685
805,18401
805,41600
805,156174
805,161261
805,163055
805,172376
805,172382
805,172383
805,172391
34584,818
34584,855
34584,1994
34584,2035
34584,2343
34584,2673
34584,3096
34584,3205
34584,10624
34584,10873
34584,11477
34584,155410
34584,155851
34584,170362
34584,189099
34584,190083
34584,207372
34636,3096
34636,9663
34636,155410
2182,2766
2182,4015
2182,4344
2182,6388
2182,6401
2182,9660
2182,9755
2182,10125
2182,11034
2182,11931
2182,34117
77469,2496
77469,3230
77469,34094
77469,156455
10278,2122
10278,6054
10278,6847
10278,10776
10278,160246
36647,236
36647,1701
36647,3133
36647,4197
36647,5572
36647,6152
36647,9259
36647,9715
36647,9823
36647,10044
36647,10842
36647,13116
36647,14687
36647,14731
36647,14760
36647,14819
36647,14935
36647,40884
36647,156650
36647,162301
36647,168859
36647,175023
36647,175036
36647,175041
36647,175042
36647,175048
36647,175049
36647,175050
36647,187710
36647,202322
36647,202703
36647,206695
36647,206813
36647,231407
17915,1691
17915,6075
17915,9767
17915,10104
17915,10106
17915,187056
14557,3616
14557,14964
14557,171400
14557,171401
14557,171411
14557,171416
9417,769
9417,2122
9417,4721
9417,5034
9417,8608
9417,11931
41469,10183
34637,9937
4011,3065
4011,3891
4011,4062
4011,5941
4011,6022
4011,6155
4011,7925
4011,9712
4011,9887
4011,10809
4011,162846
1580,3152
1580,4814
1580,4942
1580,5575
1580,5579
1580,6399
1580,9937
1580,10181
1580,11440
5854,663
5854,1930
5854,3864
5854,161506
5854,180824
573,212
573,570
573,6149
573,9937
573,10714
5780,2106
5780,156026
506,276
506,447
506,549
506,570
506,643
506,739
506,930
506,1252
506,1443
506,1936
506,2039
506,2251
506,2284
506,2316
506,2547
506,2548
506,2672
506,2673
506,2675
506,2676
506,2699
506,2749
506,2799
506,2800
506,2801
506,2843
506,3713
506,9937
506,13001
22527,642
22527,4048
22527,6139
22527,156938
574,212
574,441
574,770
574,992
574,1629
574,2340
574,6731
574,9937
574,14638
574,41721
574,165064
574,165368
574,236911
11219,1415
11219,3713
11219,4183
11219,4908
11219,9826
11219,9937
11219,189421
845,584
845,1523
845,2041
845,4230
845,5552
845,6259
845,8562
845,9826
845,11501
845,14829
845,155582
845,167020
845,167451
845,177973
845,195402
845,199939
845,208764
845,227825
845,234216
845,238821
1978,212
1978,769
1978,4320
1978,34094
3682,242
3682,572
3682,2334
3682,10594
3682,14964
3682,155490
847,530
847,769
847,1009
847,1299
847,1701
847,2011
847,2052
847,2343
847,2486
847,3098
847,3873
847,4252
847,5160
847,10364
117,14899
117,155714
117,168590
117,177354
117,177359
117,177362
117,177364
117,177370
117,177372
117,177380
117,214548
38621,392
38621,155881
38621,165468
38621,207928
4175,963
4175,2038
4175,3310
4175,4034
4175,5657
4175,7028
31667,9016
31667,10909
13321,658
13321,736
13321,1422
13321,1956
13321,2349
13321,5385
13321,156217
13321,163000
13321,167700
13321,188766
21734,387
21734,703
21734,974
21734,2285
21734,3879
21734,4129
21734,9826
21734,13112
21734,33364
21734,195402
31997,769
31997,9937
31997,180826
24197,444
24197,919
24197,1438
24197,2217
24197,2518
24197,2913
24197,5165
24197,6149
24197,10794
24197,10909
11462,351
11462,2285
11462,2676
11462,5091
11462,5340
11462,9937
11462,10594
11462,13112
11462,18040
31995,658
31995,818
31995,1930
31995,2580
31995,5332
31995,155336
31995,155697
31995,174815
31995,207928
31995,233409
31995,236546
31995,236547
31995,236548
31995,236549
31995,236550
31995,236552
31995,236553
31995,236554
940,4289
940,4526
940,4527
940,7255
940,10410
940,13008
940,154786
940,156091
940,236458
940,236558
12684,258
12684,703
12684,818
12684,992
12684,1388
12684,2673
12684,3562
12684,6845
12684,9937
12684,14601
12684,34079
8208,441
8208,164149
15007,163228
15007,207681
15007,236523
15007,236524
36049,10911
543,770
543,1936
543,4728
543,44449
2760,212
2760,3002
2760,6149
2760,6431
2760,6623
2760,9840
2760,10714
2760,10718
2760,154802
2760,163119
2760,167198
2760,167200
2760,194568
2760,196782
10220,395
10220,3703
10220,5887
10220,6433
10220,7496
431,483
431,1646
431,2147
431,2158
431,2846
431,2847
431,6009
431,9826
431,10685
431,14819
431,191494
431,206850
22796,183886
22256,795
22256,2070
22256,6075
22256,10456
37916,187056
21873,10624
21500,7476
21500,207844
12626,736
12626,917
12626,1022
12626,1774
12626,2136
12626,2248
3525,128
3525,1443
3525,12094
3525,14512
2321,1812
2321,9799
2321,11578
2321,11590
2321,208476
2028,392
2028,2350
2028,5600
2028,6270
2028,155646
16384,13142
16384,18525
10699,1284
10699,4056
10699,4367
10699,12193
10699,155816
10699,158438
11597,380
11597,963
11597,1872
11597,4290
11597,6129
11597,6464
11597,6476
11597,7136
11597,10911
47947,9755
47947,9808
47947,10644
47947,11931
47947,13004
47947,155457
47947,161823
47947,168622
47947,170827
44772,293
44772,572
44772,1003
44772,2483
44772,6025
44772,10183
44772,10229
44772,13130
14347,293
14347,1326
14347,1809
14347,3182
14347,14669
14347,14714
14347,162804
14347,170827
14347,171341
41090,279
41090,642
41090,974
41090,1812
41090,3713
41090,6149
41090,9826
41090,10594
41090,15234
41090,154846
41090,192655
41090,201156
18282,179430
11082,186
11082,530
11082,2858
11082,12332
11082,161207
11082,161279
11082,161280
11082,221385
5971,378
5971,1563
5971,10183
11933,798
11933,824
11933,1415
11933,5628
11933,10910
20096,4452
20096,9673
20096,162271
30815,9937
30815,155794
881,236
881,240
881,2619
881,3012
881,3588
881,3703
881,3737
881,4404
881,4405
881,4406
881,4407
881,4408
881,4409
881,4410
881,4411
881,6145
881,10181
881,163189
881,187844
881,227642
881,227890
4478,395
4478,596
4478,2038
4478,4900
4478,33626
22318,567
22318,572
22318,596
22318,2671
22318,6149
22318,8508
22318,13028
22318,14964
22318,200784
53113,10041
53113,10163
53113,163599
2109,11448
2109,167350
2109,167352
2109,167362
2109,167366
2109,167371
2109,179431
24746,10183
8195,90
8195,254
8195,2001
8195,3070
8195,10038
8195,13068
8195,14678
8195,14819
8195,157168
8195,157238
8195,159669
8195,159679
8195,159685
8195,159688
9877,3616
9877,9826
9877,9955
9877,12339
9877,15127
9877,34079
26618,1415
26618,1812
26618,4129
26618,9826
26618,10183
26618,10714
11855,1003
11855,1664
11855,2819
11855,2861
11855,5490
11855,5916
11855,6025
11855,10183
11855,14893
11855,15478
11855,217311
24016,409
24016,596
24016,7041
24016,34094
14794,392
14794,2020
14794,3551
14794,11196
14794,11514
14794,220770
11071,1299
11071,1508
11071,1618
11071,1812
11071,1815
11071,2766
11071,3126
11071,6092
11071,11100
11071,18034
11071,18525
11071,158091
11071,219368
11071,223059
1091,1445
1091,1826
1091,2340
1091,3373
1091,4711
1091,4713
1091,4862
1091,9714
1091,9951
1091,14728
1091,14729
1091,155821
10403,1849
10403,1936
10403,4986
10403,12396
11337,2677
11337,8608
11337,33490
11337,166329
162,240
162,699
162,928
162,1415
162,1435
162,1436
162,1437
162,6059
25723,9673
25723,11497
8916,1402
8916,1701
8916,2346
8916,3126
8916,3640
8916,4967
8916,6091
8916,7376
8916,13065
8916,161248
8916,225061
28134,3622
28134,4326
28134,4953
9429,1759
9429,2334
9429,2382
9429,2779
9429,6664
9429,10254
12159,439
12159,634
12159,1449
12159,4116
12159,5918
12159,6154
12159,6155
12159,210530
30197,3063
30197,4344
30197,10963
30197,10964
30197,10965
30197,11454
30197,156028
10156,488
10156,1405
10156,4344
10156,4428
10156,6027
10156,194576
10377,378
10377,531
10377,3301
10377,4438
10377,6148
10377,10909
10377,160497
3121,8201
3121,164478
3121,208915
4975,237
4975,437
4975,1014
4975,1605
4975,2936
4975,6022
4975,158718
9713,1361
9713,2136
9713,7271
9713,8616
9713,10582
9821,2494
9821,10683
9821,158558
9821,170783
9821,170786
9821,170801
4437,306
4437,3222
4437,3801
4437,4040
4437,4078
4437,12405
4437,14626
4437,155689
1890,1635
1890,3770
1890,5756
1890,33756
1890,187056
1955,2804
1955,5565
1955,11612
1955,158023
1955,163075
1955,170383
1955,203624
1955,207673
1955,207928
1955,208666
11932,4944
11932,6300
11932,9707
11932,10603
11932,180691
11932,187065
11932,190349
6435,616
6435,2343
6435,5147
6435,9673
6435,10541
6435,190821
10683,570
10683,1156
10683,1808
10683,2337
10683,5923
10683,6281
10683,6844
10683,7879
10683,10183
10683,14534
10683,34094
10683,155294
10683,156455
9445,1308
9445,1936
9445,2349
9445,2547
9445,2652
9445,2887
9445,4434
9445,6270
9445,9826
9445,13006
9445,222049
2657,1155
2657,2571
2657,4565
2657,5737
2657,8201
2657,10683
2657,12425
2657,12999
2657,156282
2657,222982
9425,1826
9425,4565
9425,10158
9425,163561
637,131
637,483
637,817
637,1430
637,1583
637,1631
637,1642
637,1755
637,1872
637,1956
637,2038
637,2428
637,2433
637,2486
637,2652
637,3061
637,3196
637,3197
637,3198
637,3206
637,3207
637,3737
637,33778
8675,445
8675,572
8675,1328
8675,1721
8675,3412
8675,9715
8675,10183
8675,13027
8675,14536
8675,156166
8675,187056
8675,188947
8675,194943
20701,616
20701,1299
20701,1786
20701,2904
20701,9706
20701,10123
20701,10988
20701,11181
20701,12666
20701,155488
20701,166862
20701,204102
20701,214544
9945,818
9945,1508
9945,8508
9945,9259
9945,9748
9945,10093
9945,14765
9945,15084
9945,34051
9945,41380
9945,41511
9945,161935
9945,166720
9945,178159
9945,224795
73,279
73,376
73,378
73,379
73,380
73,570
73,1755
73,5301
73,6496
73,9890
73,10873
73,11105
73,12670
73,18035
73,41509
73,159950
73,160910
73,165583
73,191726
73,215876
3033,237
3033,2793
3033,3737
3033,5565
3033,10180
3033,10818
3033,208390
9882,187
9882,789
9882,7336
9882,18525
10663,6075
10663,171556
10663,171559
10663,171561
10663,171563
10663,171567
10663,171570
4518,4235
4518,6165
4518,10202
4518,18396
4518,41022
1808,237
1808,1025
1808,2398
1808,33973
1808,154937
1808,174262
1808,174272
1808,174274
1808,174280
1808,174281
1808,174283
1808,174286
1808,207928
1808,208289
3600,271
3600,2041
3600,2135
3600,3345
3600,3616
3600,4728
3600,5420
3600,6876
3600,9748
3600,9826
3600,10776
3600,10793
3600,11221
3600,12339
3600,14527
3600,14692
3600,15127
17037,65
17037,187056
17037,207317
297,314
297,699
297,978
297,2407
297,3684
297,10791
297,10855
297,13005
297,33626
11893,4619
11893,5034
11893,5643
11893,13008
11893,156786
12223,9937
12223,10183
12223,34117
12223,171587
12223,179431
12223,189494
32081,380
32081,11578
14924,11053
14924,164353
14924,164359
10002,212
10002,549
10002,1591
10002,2072
10002,160488
19426,895
19426,6095
19426,13059
19426,34264
19426,34265
19426,34268
19426,34269
19426,35554
19426,41557
19426,163865
19426,181958
19426,207697
12560,236
12560,802
12560,3739
12560,3748
12560,4432
12560,6054
12560,188293
12560,215348
9798,417
9798,521
9798,720
9798,769
9798,1284
9798,1666
9798,1936
9798,2051
9798,2980
9798,3376
9798,3635
9798,6078
9798,9778
9798,9937
9798,10092
9798,10391
9798,10410
9798,10909
9798,14536
9798,18419
9798,18420
9798,158938
9798,227411
14444,380
14444,1009
14444,1526
14444,3725
14444,9663
14444,9963
14444,10267
14444,13149
14444,179430
9487,1442
9487,1721
9487,3126
9487,3338
9487,4295
9487,8790
9487,9963
9487,11539
9487,179431
9466,8527
9466,10183
9466,12193
9466,155816
9466,184989
666,983
666,1161
666,1809
666,3344
666,3593
666,10508
666,33457
666,34139
666,158639
666,158642
666,158651
10162,3864
10162,4214
10162,4258
10162,5331
10162,8739
10162,10183
10162,14985
309,236
309,494
309,516
309,739
309,894
309,970
309,1328
309,1421
309,1608
309,1611
309,1655
309,5600
309,12996
309,18187
309,156181
309,208349
692,237
692,900
692,1740
692,2231
692,2671
692,2843
692,2874
692,3443
692,3444
692,3445
692,4580
692,10183
692,11192
692,12420
692,165580
692,171636
692,206977
24018,108
24018,10183
24018,11487
1678,233
1678,907
1678,2041
1678,2580
1678,3799
1678,5703
1678,5704
1678,7671
1678,161791
1678,223059
39256,233
39256,339
39256,720
39256,1299
39256,7671
39256,9714
39256,11100
39256,12667
39256,13008
39256,14760
39256,158126
39256,159099
39256,161791
39256,210614
1680,233
1680,720
1680,907
1680,1852
1680,2041
1680,2771
1680,5704
1680,7671
1680,9663
1680,10787
1680,11100
1680,11873
1680,12369
1680,12667
1680,159099
1680,161791
1680,196425
1680,201956
1680,204975
244,774
244,776
244,886
244,887
244,911
244,3799
244,5571
244,6059
244,11873
244,12616
244,14512
244,188280
244,188294
244,189008
244,207583
244,223059
244,234196
10730,1551
10730,2041
10730,10568
10730,11873
10730,158252
10730,196425
31947,11873
31947,196425
8130,1453
8130,2465
8130,5444
8130,187056
11532,494
11532,1161
11532,5968
11532,9672
11532,10787
11532,166103
11532,170865
11532,180549
11532,215162
9749,736
9749,1809
9749,11719
9749,172455
9749,172463
9749,172466
9749,172471
14628,167213
9626,1299
9626,1400
9626,2011
9626,6556
9626,8828
9626,9717
9626,234213
13698,233
13698,279
13698,730
